Type,Number,Transaction Date,Last Payment Date,Amt. Paid (USD)
Invoice,15746,04/16/2024,04/22/2024,4290.00
Invoice,15745,04/16/2024,06/10/2024,4952.00
Invoice,15744,04/16/2024,04/19/2024,6470.00
Invoice,15743,04/16/2024,04/25/2024,6270.00
Invoice,15742,04/16/2024,06/10/2024,2300.00
Invoice,15741,04/16/2024,06/10/2024,2750.00
Invoice,15711,04/13/2024,04/16/2024,5710.00
Invoice,15712,04/13/2024,04/16/2024,5710.00
Invoice,15717,04/13/2024,04/16/2024,5710.00
Invoice,15721,04/13/2024,04/16/2024,5710.00
Invoice,15722,04/13/2024,04/16/2024,5710.00
Invoice,15723,04/13/2024,04/16/2024,5710.00
Invoice,15724,04/13/2024,04/16/2024,5710.00
Invoice,15725,04/13/2024,04/16/2024,5710.00
Invoice,15726,04/13/2024,04/16/2024,5710.00
Invoice,15727,04/13/2024,04/16/2024,5710.00
Invoice,15859,04/13/2024,06/25/2024,825.00
Invoice,15840,04/13/2024,06/25/2024,825.00
Invoice,15858,04/13/2024,05/29/2024,5399.82
Invoice,15839,04/13/2024,05/29/2024,4842.54
Invoice,15718,04/12/2024,04/16/2024,5710.00
Invoice,15715,04/12/2024,06/05/2024,1280.00
Invoice,15714,04/12/2024,05/17/2024,750.00
Invoice,15713,04/11/2024,06/05/2024,1114.59
Invoice,15707,04/11/2024,04/15/2024,3059.00
Invoice,15705,04/11/2024,06/10/2024,4495.00
Invoice,15699,04/11/2024,06/05/2024,2750.00
Invoice,15704,04/11/2024,06/10/2024,4440.00
Invoice,15702,04/10/2024,04/22/2024,2414.68
Invoice,15701,04/10/2024,11/05/2024,413.20
Invoice,15838,04/10/2024,06/25/2024,825.00
Invoice,15837,04/10/2024,05/29/2024,6653.89
Invoice,15697,04/09/2024,05/08/2024,5450.00
Invoice,15698,04/09/2024,05/23/2024,175.00
Invoice,15695,04/08/2024,06/05/2024,150.00
Invoice,15692,04/08/2024,04/12/2024,5125.00
Invoice,15691,04/06/2024,05/22/2024,5550.00
Invoice,15676,04/06/2024,04/10/2024,5710.00
Invoice,15677,04/06/2024,04/10/2024,5710.00
Invoice,15678,04/06/2024,04/10/2024,5710.00
Invoice,15679,04/06/2024,04/10/2024,5710.00
Invoice,15680,04/06/2024,04/10/2024,5710.00
Invoice,15681,04/06/2024,04/10/2024,5710.00
Invoice,15682,04/06/2024,04/10/2024,5710.00
Invoice,15683,04/06/2024,04/10/2024,5710.00
Invoice,15684,04/06/2024,04/10/2024,5710.00
Invoice,15685,04/06/2024,04/10/2024,5710.00
Invoice,15686,04/06/2024,04/10/2024,5710.00
Invoice,15687,04/06/2024,04/10/2024,5710.00
Invoice,15688,04/06/2024,04/10/2024,5710.00
Invoice,15689,04/06/2024,04/10/2024,5710.00
Invoice,15690,04/06/2024,04/10/2024,5710.00
Invoice,15693,04/06/2024,06/05/2024,920.00
Invoice,15836,04/06/2024,05/28/2024,825.00
Invoice,15835,04/06/2024,05/29/2024,5674.46
Invoice,15785,04/05/2024,05/02/2024,4657.66
Invoice,15672,04/05/2024,06/04/2024,876.27
Invoice,15673,04/05/2024,06/04/2024,448.54
Invoice,15674,04/05/2024,06/04/2024,196.02
Invoice,15675,04/05/2024,06/04/2024,1367.84
Invoice,15841,04/05/2024,06/04/2024,632.38
Invoice,15671,04/04/2024,04/05/2024,357.75
Invoice,15645,04/04/2024,05/31/2024,17775.00
Invoice,15668,04/04/2024,11/06/2024,195.00
Invoice,15661,04/03/2024,06/12/2024,9231.13
Invoice,15659,04/03/2024,11/06/2024,3963.24
Invoice,15832,04/03/2024,06/25/2024,825.00
Invoice,15834,04/03/2024,06/25/2024,825.00
Invoice,15831,04/03/2024,06/04/2024,5220.01
Invoice,15833,04/03/2024,06/04/2024,6204.17
Invoice,15642,04/03/2024,04/30/2024,850.55
Invoice,15640,04/02/2024,04/22/2024,4814.00
Invoice,15638,04/01/2024,04/03/2024,11781.00
Invoice,15651,04/01/2024,06/10/2024,4450.00
Invoice,15649,04/01/2024,06/10/2024,4550.00
Invoice,15663,03/31/2024,06/11/2024,1786.15
Invoice,15655,03/31/2024,04/12/2024,150.00
Invoice,15662,03/31/2024,05/20/2024,511.20
Invoice,15660,03/31/2024,05/20/2024,1186.62
Invoice,15664,03/31/2024,04/30/2024,1194.00
Invoice,15696,03/31/2024,06/11/2024,1643.60
Invoice,15653,03/31/2024,04/25/2024,15650.00
Invoice,15694,03/31/2024,06/11/2024,2318.06
Invoice,15650,03/31/2024,04/18/2024,4915.00
Invoice,15648,03/31/2024,04/05/2024,4750.00
Invoice,15627,03/31/2024,04/12/2024,24648.18
Invoice,15647,03/31/2024,04/05/2024,6520.00
Invoice,15626,03/31/2024,04/09/2024,15590.00
Invoice,15644,03/31/2024,04/30/2024,1887.00
Invoice,15643,03/31/2024,06/10/2024,10665.00
Invoice,15658,03/31/2024,06/13/2024,1525.00
Invoice,15628,03/30/2024,04/03/2024,5710.00
Invoice,15629,03/30/2024,04/03/2024,5710.00
Invoice,15630,03/30/2024,04/03/2024,5710.00
Invoice,15631,03/30/2024,04/03/2024,5710.00
Invoice,15632,03/30/2024,04/03/2024,5710.00
Invoice,15633,03/30/2024,04/03/2024,5710.00
Invoice,15634,03/30/2024,04/03/2024,5710.00
Invoice,15636,03/30/2024,04/03/2024,5710.00
Invoice,15637,03/30/2024,04/03/2024,5710.00
Invoice,15635,03/30/2024,04/03/2024,5710.00
Invoice,15667,03/30/2024,05/23/2024,225.00
Invoice,15622,03/30/2024,06/25/2024,825.00
Invoice,15621,03/30/2024,06/04/2024,7408.56
Invoice,15666,03/29/2024,05/15/2024,769.71
Invoice,15624,03/29/2024,04/16/2024,2075.00
Invoice,15623,03/29/2024,04/02/2024,4075.00
Invoice,15639,03/28/2024,08/06/2024,1174.95
Invoice,15620,03/28/2024,04/05/2024,444.20
Invoice,15617,03/28/2024,04/05/2024,2738.41
Invoice,15616,03/28/2024,05/31/2024,10665.00
Invoice,15615,03/28/2024,05/21/2024,179.00
Invoice,15601,03/28/2024,04/05/2024,3713.44
Invoice,15598,03/28/2024,07/18/2024,198.00
Invoice,15597,03/28/2024,04/23/2024,175.00
Invoice,15596,03/28/2024,04/17/2024,1040.00
Invoice,15595,03/28/2024,05/31/2024,12465.63
Invoice,15594,03/28/2024,06/05/2024,1425.00
Invoice,15592,03/28/2024,05/31/2024,12465.63
Invoice,15591,03/28/2024,05/06/2024,24858.28
Invoice,15625,03/27/2024,05/30/2024,6990.00
Invoice,15586,03/27/2024,06/04/2024,515.27
Invoice,15585,03/26/2024,05/31/2024,4164.00
Invoice,15584,03/26/2024,03/29/2024,4830.00
Invoice,15583,03/26/2024,05/31/2024,4750.00
Invoice,15582,03/26/2024,05/31/2024,4850.00
Invoice,15580,03/25/2024,05/31/2024,4450.00
Invoice,15654,03/25/2024,04/12/2024,460.00
Invoice,15613,03/25/2024,03/29/2024,5710.00
Invoice,15614,03/25/2024,03/29/2024,5710.00
Invoice,15579,03/25/2024,05/09/2024,2418.06
Invoice,15578,03/25/2024,04/04/2024,13309.50
Invoice,15577,03/25/2024,04/22/2024,5792.50
Invoice,15565,03/24/2024,03/25/2024,9427.00
Invoice,15670,03/24/2024,04/05/2024,1614.32
Invoice,15588,03/23/2024,04/22/2024,865.16
Invoice,15602,03/23/2024,03/29/2024,5660.00
Invoice,15603,03/23/2024,03/29/2024,5660.00
Invoice,15604,03/23/2024,03/29/2024,5660.00
Invoice,15605,03/23/2024,03/29/2024,5660.00
Invoice,15606,03/23/2024,03/29/2024,5660.00
Invoice,15607,03/23/2024,03/29/2024,5905.00
Invoice,15608,03/23/2024,03/29/2024,5710.00
Invoice,15576,03/23/2024,06/05/2024,1545.00
Invoice,15619,03/23/2024,05/28/2024,825.00
Invoice,15618,03/23/2024,06/04/2024,6537.22
Invoice,15587,03/22/2024,06/05/2024,1268.00
Invoice,15599,03/22/2024,03/29/2024,5660.00
Invoice,15600,03/22/2024,03/29/2024,5660.00
Invoice,15609,03/22/2024,03/29/2024,5660.00
Invoice,15610,03/22/2024,03/29/2024,5710.00
Invoice,15611,03/22/2024,03/29/2024,5710.00
Invoice,15612,03/22/2024,03/29/2024,5710.00
Invoice,15568,03/21/2024,07/03/2024,9539.16
Invoice,15567,03/21/2024,06/05/2024,1375.00
Invoice,15566,03/21/2024,03/21/2024,1875.00
Invoice,15555,03/20/2024,04/30/2024,2370.00
Invoice,15575,03/20/2024,05/28/2024,825.00
Invoice,15574,03/20/2024,06/04/2024,6609.63
Invoice,15549,03/19/2024,03/22/2024,27900.00
Invoice,15548,03/19/2024,03/19/2024,1642.24
Invoice,15547,03/19/2024,05/06/2024,12465.63
Invoice,15546,03/19/2024,05/06/2024,4450.00
Invoice,15545,03/19/2024,05/06/2024,13350.00
Invoice,15544,03/19/2024,05/06/2024,4735.00
Invoice,15543,03/19/2024,03/21/2024,4850.00
Invoice,15542,03/18/2024,03/19/2024,8332.81
Invoice,15552,03/18/2024,03/26/2024,5125.00
Invoice,15553,03/16/2024,03/22/2024,5660.00
Invoice,15554,03/16/2024,03/22/2024,5660.00
Invoice,15556,03/16/2024,03/22/2024,5905.00
Invoice,15557,03/16/2024,03/22/2024,5660.00
Invoice,15558,03/16/2024,03/22/2024,5660.00
Invoice,15559,03/16/2024,03/22/2024,5660.00
Invoice,15560,03/16/2024,03/22/2024,5660.00
Invoice,15561,03/16/2024,03/22/2024,5660.00
Invoice,15562,03/16/2024,03/22/2024,5660.00
Invoice,15563,03/16/2024,03/22/2024,5660.00
Invoice,15573,03/16/2024,05/28/2024,825.00
Invoice,15572,03/16/2024,04/30/2024,5816.68
Invoice,15541,03/15/2024,03/22/2024,1680.00
Invoice,15540,03/15/2024,03/22/2024,1650.00
Invoice,15571,03/15/2024,04/05/2024,4776.97
Invoice,15656,03/15/2024,04/12/2024,783.80
Invoice,15550,03/15/2024,03/22/2024,4960.00
Invoice,15564,03/13/2024,04/30/2024,1400.00
Invoice,15535,03/13/2024,03/25/2024,4008.03
Invoice,15522,03/13/2024,05/06/2024,9200.00
Invoice,15521,03/13/2024,03/21/2024,4232.60
Invoice,15570,03/13/2024,08/06/2024,825.00
Invoice,15569,03/13/2024,04/30/2024,4390.00
Invoice,15646,03/13/2024,04/30/2024,765.30
Invoice,15520,03/12/2024,05/06/2024,5050.00
Invoice,15519,03/12/2024,04/08/2024,13350.00
Invoice,15518,03/12/2024,04/08/2024,4450.00
Invoice,15517,03/12/2024,05/06/2024,12465.63
Invoice,15516,03/12/2024,03/13/2024,4350.00
Invoice,15515,03/12/2024,04/12/2024,180.00
Invoice,15514,03/12/2024,04/12/2024,730.40
Invoice,15513,03/12/2024,04/12/2024,1148.16
Invoice,15512,03/12/2024,04/12/2024,450.00
Invoice,15510,03/11/2024,04/30/2024,150.00
Invoice,15509,03/11/2024,04/30/2024,569.86
Invoice,15511,03/11/2024,06/21/2024,45.00
Invoice,15508,03/11/2024,03/26/2024,76078.06
Invoice,15507,03/11/2024,03/27/2024,1015.00
Invoice,15448,03/11/2024,05/23/2024,1913.50
Invoice,15523,03/09/2024,04/19/2024,5550.00
Invoice,15484,03/09/2024,06/03/2024,202.50
Invoice,15483,03/09/2024,03/06/2024,16800.00
Invoice,15524,03/09/2024,03/15/2024,5660.00
Invoice,15525,03/09/2024,03/15/2024,5660.00
Invoice,15526,03/09/2024,03/15/2024,5660.00
Invoice,15527,03/09/2024,03/15/2024,5660.00
Invoice,15528,03/09/2024,03/15/2024,5905.00
Invoice,15529,03/09/2024,03/15/2024,5905.00
Invoice,15530,03/09/2024,03/15/2024,5660.00
Invoice,15531,03/09/2024,03/15/2024,5660.00
Invoice,15532,03/09/2024,03/15/2024,5660.00
Invoice,15533,03/09/2024,03/15/2024,5660.00
Invoice,15534,03/09/2024,03/15/2024,5660.00
Invoice,15537,03/09/2024,08/06/2024,825.00
Invoice,15539,03/09/2024,08/06/2024,825.00
Invoice,15536,03/09/2024,04/30/2024,6142.24
Invoice,15538,03/09/2024,04/30/2024,5889.63
Invoice,15504,03/07/2024,04/30/2024,1470.00
Invoice,15452,03/05/2024,03/06/2024,1875.00
Invoice,15500,03/05/2024,07/30/2024,8380.00
Invoice,15478,03/04/2024,04/30/2024,1117.98
Invoice,15502,03/04/2024,05/28/2024,5200.00
Invoice,15503,03/04/2024,04/22/2024,5285.00
Invoice,15669,03/03/2024,05/15/2024,1227.56
Invoice,15453,03/02/2024,06/20/2024,7300.00
Invoice,15457,02/29/2024,03/08/2024,5400.00
Invoice,15456,02/29/2024,05/06/2024,4450.00
Invoice,15455,02/29/2024,05/06/2024,4450.00
Invoice,15441,02/29/2024,03/20/2024,3565.00
Invoice,15498,02/29/2024,03/11/2024,1062.81
Invoice,15497,02/29/2024,05/06/2024,3472.00
Invoice,15422,02/29/2024,02/29/2024,5660.00
Invoice,15423,02/29/2024,02/29/2024,5660.00
Invoice,15458,02/29/2024,03/06/2024,5955.00
Invoice,15460,02/29/2024,03/06/2024,5660.00
Invoice,15459,02/29/2024,03/06/2024,5660.00
Invoice,15462,02/29/2024,03/06/2024,5660.00
Invoice,15461,02/29/2024,03/06/2024,6230.00
Invoice,15463,02/29/2024,03/06/2024,5660.00
Invoice,15464,02/29/2024,03/06/2024,5660.00
Invoice,15465,02/29/2024,03/06/2024,5660.00
Invoice,15466,02/29/2024,03/06/2024,5660.00
Invoice,15467,02/29/2024,03/06/2024,5660.00
Invoice,15469,02/29/2024,03/06/2024,5660.00
Invoice,15468,02/29/2024,03/06/2024,5660.00
Invoice,15496,02/29/2024,04/22/2024,1661.01
Invoice,15440,02/29/2024,04/22/2024,12465.63
Invoice,15494,02/29/2024,07/25/2024,4614.73
Invoice,15487,02/29/2024,03/07/2024,6032.96
Invoice,15439,02/29/2024,04/22/2024,4508.00
Invoice,15451,02/29/2024,03/13/2024,820.00
Invoice,15450,02/29/2024,04/22/2024,17240.00
Invoice,15449,02/29/2024,03/04/2024,13250.60
Invoice,15491,02/29/2024,04/23/2024,825.00
Invoice,15475,02/29/2024,06/28/2024,825.00
Invoice,15490,02/29/2024,04/30/2024,5756.17
Invoice,15474,02/29/2024,04/30/2024,6164.90
Invoice,15433,02/28/2024,03/20/2024,825.00
Invoice,15432,02/28/2024,04/30/2024,5199.31
Invoice,15454,02/28/2024,04/22/2024,5150.00
Invoice,15431,02/28/2024,03/19/2024,14015.69
Invoice,15430,02/28/2024,02/28/2024,29.28
Invoice,15429,02/28/2024,03/08/2024,12094.95
Invoice,15428,02/28/2024,03/13/2024,17500.00
Invoice,15427,02/28/2024,03/13/2024,13685.00
Invoice,15426,02/28/2024,04/22/2024,3500.00
Invoice,15425,02/28/2024,04/02/2024,10650.00
Invoice,15471,02/28/2024,05/01/2024,825.00
Invoice,15473,02/28/2024,06/28/2024,825.00
Invoice,15470,02/28/2024,04/24/2024,4952.24
Invoice,15472,02/28/2024,04/25/2024,6276.93
Invoice,15411,02/27/2024,03/15/2024,2994.00
Invoice,15410,02/27/2024,03/06/2024,1979.00
Invoice,15409,02/27/2024,04/22/2024,3272.00
Invoice,15408,02/27/2024,04/22/2024,4450.00
Invoice,15407,02/27/2024,04/22/2024,4450.00
Invoice,15406,02/27/2024,04/22/2024,5050.00
Invoice,15405,02/27/2024,04/22/2024,5650.00
Invoice,15495,02/27/2024,04/05/2024,327.12
Invoice,15404,02/27/2024,03/29/2024,372.20
Invoice,15403,02/27/2024,03/15/2024,8230.00
Invoice,15402,02/26/2024,04/30/2024,3770.00
Invoice,15442,02/26/2024,06/13/2024,2709.27
Invoice,15446,02/26/2024,04/30/2024,1316.84
Invoice,15412,02/26/2024,04/25/2024,579.33
Invoice,15443,02/24/2024,04/22/2024,4131.00
Invoice,15414,02/24/2024,02/29/2024,13070.00
Invoice,15477,02/24/2024,05/28/2024,825.00
Invoice,15476,02/24/2024,04/25/2024,5796.83
Invoice,15391,02/23/2024,02/27/2024,5710.00
Invoice,15392,02/23/2024,02/27/2024,5955.00
Invoice,15393,02/23/2024,02/27/2024,5710.00
Invoice,15394,02/23/2024,02/27/2024,5710.00
Invoice,15395,02/23/2024,02/27/2024,5710.00
Invoice,15396,02/23/2024,02/27/2024,5660.00
Invoice,15397,02/23/2024,02/27/2024,6547.00
Invoice,15398,02/23/2024,02/27/2024,6523.00
Invoice,15413,02/23/2024,02/29/2024,6230.00
Invoice,15416,02/23/2024,02/29/2024,5660.00
Invoice,15417,02/23/2024,02/29/2024,5660.00
Invoice,15418,02/23/2024,02/29/2024,5660.00
Invoice,15419,02/23/2024,02/29/2024,5660.00
Invoice,15420,02/23/2024,02/29/2024,5660.00
Invoice,15421,02/23/2024,02/29/2024,5660.00
Invoice,15390,02/23/2024,03/20/2024,515.00
Invoice,15389,02/22/2024,03/08/2024,28223.72
Invoice,15499,02/21/2024,05/21/2024,942.52
Invoice,15386,02/20/2024,02/22/2024,4450.00
Invoice,15385,02/20/2024,02/23/2024,5350.00
Invoice,15384,02/20/2024,02/23/2024,4750.00
Invoice,15383,02/20/2024,04/02/2024,5532.50
Invoice,15382,02/20/2024,04/22/2024,873.00
Invoice,15501,02/19/2024,03/28/2024,1803.90
Invoice,15373,02/18/2024,02/29/2024,1875.00
Invoice,15381,02/18/2024,02/20/2024,1642.24
Invoice,15380,02/18/2024,,0.00
Invoice,15375,02/17/2024,02/16/2024,1725.00
Invoice,15379,02/16/2024,03/14/2024,2106.20
Invoice,15378,02/16/2024,03/14/2024,1061.71
Invoice,15377,02/16/2024,03/14/2024,90.00
Invoice,15387,02/16/2024,04/17/2024,7300.35
Invoice,15400,02/16/2024,05/13/2024,6185.32
Invoice,15372,02/16/2024,03/06/2024,2075.00
Invoice,15376,02/15/2024,04/22/2024,2408.92
Invoice,15374,02/15/2024,04/16/2024,410.00
Invoice,15371,02/15/2024,04/08/2024,4164.00
Invoice,15370,02/15/2024,04/08/2024,4164.00
Invoice,15369,02/15/2024,04/15/2024,2524.36
Invoice,15368,02/15/2024,04/15/2024,2353.12
Invoice,15367,02/15/2024,04/08/2024,4164.00
Invoice,15363,02/15/2024,02/15/2024,5710.00
Invoice,15364,02/15/2024,02/15/2024,5710.00
Invoice,15366,02/15/2024,03/22/2024,768.25
Invoice,15352,02/14/2024,04/08/2024,4550.00
Invoice,15482,02/14/2024,04/12/2024,825.00
Invoice,15481,02/14/2024,03/21/2024,6137.85
Invoice,15351,02/13/2024,03/11/2024,2464.06
Invoice,15350,02/12/2024,02/12/2024,4090.00
Invoice,15388,02/11/2024,05/13/2024,6868.75
Invoice,15354,02/10/2024,02/15/2024,5710.00
Invoice,15355,02/10/2024,02/15/2024,5710.00
Invoice,15356,02/10/2024,02/15/2024,5710.00
Invoice,15357,02/10/2024,02/15/2024,5710.00
Invoice,15358,02/10/2024,02/15/2024,5710.00
Invoice,15359,02/10/2024,02/15/2024,5710.00
Invoice,15360,02/10/2024,02/15/2024,5710.00
Invoice,15361,02/10/2024,02/15/2024,5710.00
Invoice,15362,02/10/2024,02/15/2024,5710.00
Invoice,15486,02/10/2024,04/12/2024,825.00
Invoice,15485,02/10/2024,04/25/2024,7933.00
Invoice,15341,02/09/2024,03/08/2024,310.00
Invoice,15349,02/09/2024,03/26/2024,2725.00
Invoice,15232,02/09/2024,03/26/2024,850.97
Invoice,15337,02/08/2024,03/05/2024,770.00
Invoice,15328,02/07/2024,02/12/2024,5109.59
Invoice,15325,02/07/2024,02/22/2024,5280.00
Invoice,15323,02/07/2024,04/08/2024,5250.00
Invoice,15322,02/07/2024,03/29/2024,5050.00
Invoice,15321,02/07/2024,03/29/2024,5700.00
Invoice,15320,02/07/2024,03/29/2024,12750.00
Invoice,15324,02/05/2024,03/26/2024,1095.67
Invoice,15311,02/05/2024,02/07/2024,1750.00
Invoice,15301,02/05/2024,06/05/2024,325.00
Invoice,15300,02/05/2024,04/17/2024,5541.54
Invoice,15286,02/04/2024,02/02/2024,2770.00
Invoice,15401,02/04/2024,05/13/2024,664.38
Invoice,15435,02/04/2024,03/20/2024,825.00
Invoice,15445,02/04/2024,03/20/2024,825.00
Invoice,15489,02/04/2024,04/12/2024,825.00
Invoice,15493,02/04/2024,04/12/2024,825.00
Invoice,15434,02/04/2024,03/21/2024,6015.05
Invoice,15444,02/04/2024,03/21/2024,6485.99
Invoice,15488,02/04/2024,04/25/2024,5823.20
Invoice,15492,02/04/2024,04/25/2024,6486.47
Invoice,15290,02/03/2024,04/30/2024,3675.00
Invoice,15353,02/03/2024,02/15/2024,5955.00
Invoice,15436,02/02/2024,04/15/2024,1590.00
Invoice,15312,02/01/2024,02/07/2024,407.00
Invoice,15313,02/01/2024,02/07/2024,2300.00
Invoice,15287,02/01/2024,03/21/2024,1007.47
Invoice,15299,02/01/2024,03/21/2024,537.11
Invoice,15326,02/01/2024,03/21/2024,608.40
Invoice,15327,02/01/2024,03/21/2024,155.95
Invoice,15331,02/01/2024,03/21/2024,150.00
Invoice,15340,01/31/2024,04/02/2024,954.77
Invoice,15330,01/31/2024,04/05/2024,450.00
Invoice,15303,01/31/2024,04/10/2024,5550.00
Invoice,15348,01/31/2024,03/29/2024,6175.00
Invoice,15289,01/31/2024,02/07/2024,5800.00
Invoice,15347,01/31/2024,02/22/2024,4981.55
Invoice,15346,01/31/2024,02/20/2024,9534.76
Invoice,15345,01/31/2024,02/14/2024,6101.97
Invoice,15344,01/31/2024,02/20/2024,17000.00
Invoice,15338,01/31/2024,04/25/2024,3118.00
Invoice,15336,01/31/2024,04/08/2024,12465.63
Invoice,15335,01/31/2024,02/16/2024,3012.09
Invoice,15343,01/31/2024,02/20/2024,880.00
Invoice,15295,01/31/2024,04/15/2024,45.00
Invoice,15309,01/31/2024,02/07/2024,5710.00
Invoice,15305,01/31/2024,02/07/2024,5710.00
Invoice,15307,01/31/2024,02/07/2024,5775.00
Invoice,15308,01/31/2024,02/07/2024,5710.00
Invoice,15310,01/31/2024,02/07/2024,5710.00
Invoice,15306,01/31/2024,02/07/2024,5710.00
Invoice,15304,01/31/2024,02/07/2024,5775.00
Invoice,15334,01/31/2024,08/29/2024,360.00
Invoice,15333,01/31/2024,02/20/2024,8590.00
Invoice,15291,01/31/2024,04/15/2024,45.00
Invoice,15332,01/31/2024,02/16/2024,9854.12
Invoice,15288,01/31/2024,02/20/2024,1424.05
Invoice,15342,01/31/2024,02/16/2024,1958.04
Invoice,15314,01/31/2024,04/10/2024,1165.27
Invoice,15315,01/31/2024,04/15/2024,1475.00
Invoice,15284,01/30/2024,03/29/2024,5300.00
Invoice,15283,01/30/2024,03/29/2024,5255.00
Invoice,15318,01/30/2024,03/26/2024,1805.00
Invoice,15317,01/30/2024,03/26/2024,2690.00
Invoice,15260,01/30/2024,04/02/2024,1640.00
Invoice,15277,01/30/2024,03/22/2024,1278.50
Invoice,15276,01/29/2024,02/22/2024,180.00
Invoice,15275,01/29/2024,02/01/2024,3426.85
Invoice,15261,01/27/2024,01/30/2024,5750.00
Invoice,15316,01/27/2024,04/22/2024,1737.78
Invoice,15278,01/27/2024,01/31/2024,5710.00
Invoice,15279,01/27/2024,01/31/2024,5710.00
Invoice,15280,01/27/2024,01/31/2024,5710.00
Invoice,15281,01/27/2024,01/31/2024,5710.00
Invoice,15282,01/27/2024,01/31/2024,5775.00
Invoice,15266,01/23/2024,05/21/2024,950.00
Invoice,15249,01/23/2024,03/29/2024,21550.00
Invoice,15248,01/23/2024,03/19/2024,3150.00
Invoice,15247,01/23/2024,03/19/2024,12492.00
Invoice,15246,01/23/2024,01/30/2024,15150.00
Invoice,15245,01/23/2024,03/19/2024,5200.00
Invoice,15244,01/23/2024,03/19/2024,5300.00
Invoice,15243,01/23/2024,03/19/2024,5200.00
Invoice,15272,01/23/2024,03/20/2024,825.00
Invoice,15271,01/23/2024,03/21/2024,6646.74
Invoice,15319,01/22/2024,03/26/2024,1139.51
Invoice,15242,01/22/2024,01/26/2024,5355.00
Invoice,15241,01/22/2024,01/26/2024,7416.00
Invoice,15240,01/22/2024,01/22/2024,1695.24
Invoice,15267,01/22/2024,02/27/2024,1045.00
Invoice,15239,01/22/2024,02/06/2024,3306.45
Invoice,15238,01/22/2024,01/30/2024,2276.53
Invoice,15237,01/22/2024,01/23/2024,6625.01
Invoice,15236,01/22/2024,04/02/2024,3005.00
Invoice,15270,01/20/2024,02/06/2024,951.55
Invoice,15250,01/20/2024,01/24/2024,5710.00
Invoice,15251,01/20/2024,01/24/2024,5710.00
Invoice,15252,01/20/2024,01/24/2024,6746.00
Invoice,15253,01/20/2024,01/24/2024,5775.00
Invoice,15254,01/20/2024,01/24/2024,5710.00
Invoice,15255,01/20/2024,01/24/2024,5710.00
Invoice,15259,01/20/2024,02/26/2024,1395.00
Invoice,15257,01/19/2024,02/26/2024,2610.00
Invoice,15258,01/19/2024,02/26/2024,3543.00
Invoice,15256,01/19/2024,01/31/2024,2375.00
Invoice,15235,01/19/2024,03/19/2024,6175.00
Invoice,15234,01/18/2024,01/22/2024,1850.00
Invoice,15227,01/17/2024,01/29/2024,3114.97
Invoice,15226,01/17/2024,01/29/2024,14625.88
Invoice,15219,01/16/2024,03/19/2024,5300.00
Invoice,15218,01/16/2024,03/19/2024,5300.00
Invoice,15228,01/15/2024,04/12/2024,5667.13
Invoice,15293,01/14/2024,04/15/2024,393.50
Invoice,15292,01/14/2024,02/14/2024,438.50
Invoice,15273,01/13/2024,02/06/2024,3726.49
Invoice,15215,01/13/2024,01/17/2024,5810.00
Invoice,15216,01/13/2024,01/17/2024,5810.00
Invoice,15220,01/13/2024,01/17/2024,6509.00
Invoice,15221,01/13/2024,01/17/2024,5810.00
Invoice,15222,01/13/2024,01/17/2024,5810.00
Invoice,15230,01/13/2024,04/12/2024,5300.00
Invoice,15302,01/13/2024,02/14/2024,508.50
Invoice,15265,01/13/2024,03/20/2024,825.00
Invoice,15269,01/13/2024,03/20/2024,825.00
Invoice,15264,01/13/2024,03/21/2024,6033.00
Invoice,15268,01/13/2024,03/21/2024,5491.79
Invoice,15214,01/12/2024,01/18/2024,3568.00
Invoice,15296,01/12/2024,02/14/2024,853.50
Invoice,15213,01/11/2024,04/02/2024,4704.78
Invoice,15212,01/11/2024,02/07/2024,150.00
Invoice,15211,01/11/2024,01/25/2024,1564.20
Invoice,15229,01/11/2024,01/18/2024,558.85
Invoice,15298,01/11/2024,02/14/2024,493.50
Invoice,15294,01/11/2024,02/14/2024,423.50
Invoice,15208,01/10/2024,03/26/2024,700.98
Invoice,15263,01/10/2024,03/20/2024,825.00
Invoice,15262,01/10/2024,03/21/2024,7359.59
Invoice,15207,01/10/2024,02/06/2024,687.73
Invoice,15206,01/09/2024,03/25/2024,4567.62
Invoice,15204,01/09/2024,01/11/2024,2222.30
Invoice,15203,01/09/2024,01/30/2024,5150.00
Invoice,15231,01/09/2024,04/17/2024,4852.52
Invoice,15202,01/09/2024,03/19/2024,10600.00
Invoice,15201,01/09/2024,03/19/2024,4508.00
Invoice,15197,01/08/2024,02/23/2024,1150.00
Invoice,15190,01/08/2024,04/15/2024,0.00
Invoice,15297,01/08/2024,02/14/2024,433.50
Invoice,15180,01/08/2024,02/23/2024,1515.00
Invoice,15274,01/08/2024,02/20/2024,1369.23
Invoice,15163,01/07/2024,03/21/2024,267.66
Invoice,15210,01/07/2024,03/21/2024,565.83
Invoice,15182,01/06/2024,01/10/2024,5810.00
Invoice,15183,01/06/2024,01/10/2024,5810.00
Invoice,15185,01/06/2024,01/10/2024,5810.00
Invoice,15186,01/06/2024,01/10/2024,5810.00
Invoice,15187,01/06/2024,01/10/2024,6055.00
Invoice,15189,01/06/2024,01/10/2024,5810.00
Invoice,15181,01/05/2024,01/11/2024,3870.50
Invoice,15209,01/05/2024,01/12/2024,1757.50
Invoice,15179,01/05/2024,05/21/2024,465.00
